INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12554151, 'Paulina', 'Campelo', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Taíde    1 569     734', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13129457, 'Carlota', 'Carmona', 'Porto    Lousada    Lousada (S. Miguel)    948    269', 'Empreendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11891911, 'Evaldo', 'Pádua', 'Aveiro    Castelo de Paiva    Sta. Maria de Sardoura    2 698     1 063', 'Auxiliar de ação direta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (37932265, 'Micaela', 'Quintanilha', 'Braga    Braga    Parada de Tibães    798    140', 'Dentista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18786377, 'Rita', 'Quintanilla', 'Lisboa    Odivelas    Ramada    15 770     386', 'Músico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34592523, 'Moisï¿½s', 'Tavares', 'Viseu    Resende    S. Romão de Aregos    425    417', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17419241, 'Nazarï¿½', 'Quinzeiro', 'Coimbra    Arganil    Barril de Alva    386    331', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13616211, 'Ana', 'Gonçalves', 'Bragança    Bragança    Rio Frio    232    3 440', 'Animador turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61772122, 'Juca', 'Jesus', 'Viana do castelo    Monção    Bela    685    422', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12114354, 'Disa', 'Tristão', 'Viana do castelo    Arcos de Valdevez    Guilhadeses    969    280', 'Cientista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52366132, 'Catarina', 'Carqueijeiro', 'Lisboa    Mafra    Milharado    5 251     2 080', 'Bombeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29215366, 'Gabriela', 'Barreto', 'Braga    Cabeceiras de Basto    Abadim    668    1 493', 'Pintor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21312112, 'Waldemar', 'Mantas', 'Guarda    Almeida    Freixo    217    1 730', 'Operador de máquinas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21932483, 'Vinicios', 'Bicudo', 'Viana do castelo    Paredes de Coura    Parada    323    407', 'Fisioterapeuta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25157815, 'Bruno', 'Travassos', 'Guarda    Almeida    S. Pedro de Rio Seco    202    2 352', 'Polícia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (53112114, 'Margarete', 'Abranches', 'Viseu    Lamego    Sande    1 134     311', 'Engenheiro eletrotécnico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41733231, 'Marcela', 'Bouça', 'Guarda    Fornos de Algodres    Queiriz    293    1 099', 'Pintor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12172191, 'Judite', 'Anhaia', 'Bragança    Mogadouro    Brunhozinho    138    1 574', 'Cabeleireiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32324621, 'Brenda', 'Muxagata', 'Açores    Horta    Capelo    493    2 593', 'Motorista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21421211, 'Mafalda', 'Felgueiras', 'Vila Real    Montalegre    Contim    100    1 125', 'Enfermeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41564311, 'Idalinda', 'Damasceno', 'Viseu    Tarouca    Granja Nova    410    686', 'Canalizador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23637443, 'Selma', 'Bicalho', 'Lisboa    Torres Vedras    Ramalhal    3 052     3 690', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21117413, 'Raul', 'Banha', 'Coimbra    Coimbra    Taveiro    2 064     1 023', 'Comercial / vendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (48112259, 'Assunta', 'Siqueira', 'Lisboa    Vila Franca de Xira    Cachoeiras    769    984', 'Técnico de análises clínicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (56243971, 'Joyce', 'Madureira', 'Guarda    Guarda    Carvalhal Meão    67    766', 'Diretor de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41855181, 'Mara', 'Keil', 'Guarda    Trancoso    Tamanhos    323    835', 'Engenheiro mecânico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12233344, 'Flora', 'Carvalheira', 'Beja    Alvito    Vila Nova da Baronia    1 328     12 454', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (45479125, 'Vilela', 'Guerreiro', 'Beja    Cuba    Cuba    3 124     6 993', 'Influenciador digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (62415157, 'Valentino', 'Cirne', 'Braga    Braga    Sequeira    2 031     453', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11322312, 'Getï¿½lio', 'Bogado', 'Açores    Nordeste    Nordeste    1 383     2 103', 'Dentista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11165311, 'Michael', 'Jesus', 'Santarem    Abrantes    Abrantes (S. João)    1 850     227', 'Babysitter');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11213225, 'Aldara', 'Barros', 'Braga    Vila Verde    Lanhas    535    183', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32515812, 'Laura', 'Palma', 'Viseu    Viseu    Rio de Loba    8 407     1 574', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24151181, 'Levina', 'Aragão', 'Viseu    Tondela    Barreiro de Besteiros    1 061     3 400', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43458538, 'Leocï¿½dio', 'Paião', 'Viana do castelo    Ponte da Barca    Vila Chã (Santiago)    176    307', 'Professor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26111513, 'Dana', 'Gentil', 'Bragança    Vila Flor    Sta. Comba de Vilariça    473    1 183', 'Motorista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16425217, 'Darcy', 'Méndez', 'Bragança    Vila Flor    Assares    170    282', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13291838, 'Bernardete', 'Valcanaia', 'Aveiro    Mealhada    Torreira    2 495     3 209', 'Explicador / tutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (54226319, 'Samara', 'Malho', 'Bragança    Carrazeda de Ansiães    Seixo de Ansiães    367    2 210', 'Engenheiro industrial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (47443221, 'Rebeca', 'Clementino', 'Braga    Barcelos    Monte de Fralães    270    180', 'Professor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (75129215, 'Joyce', 'Leitão', 'Faro    Loulé    Tôr    887    1 485', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18531215, 'Vanderlei', 'Sequeira', 'Aveiro    Estarreja    Fermelã    1 482     1 295', 'Engenheiro eletrotécnico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (27311118, 'Venceslau', 'Viana', 'Castelo Branco    Idanha-a-Nova    Salvaterra do Extremo    203    8 185', 'Ator');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31793221, 'ï¿½lvaro', 'Henriques', 'Vila Real    Valpaços    Canaveses    303    1 266', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (44325157, 'Vieira', 'Outeiro', 'Guarda    Celorico da Beira    Vale de Azares    467    947', 'Educador de infância');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17281273, 'Barnabï¿½', 'Jardim', 'Guarda    Seia    Travancinha    546    1 266', 'DevOps engineer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32148342, 'Elias', 'Telles', 'Porto    Vila do Conde    Touguinha    1 410     306', 'Videógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (56117121, 'Lisandro', 'Poças', 'Viana do castelo    Ponte da Barca    Vila Chã (Santiago)    176    307', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41541211, 'Belisa', 'Carlos', 'Coimbra    Pampilhosa da Serra    Vidual    93    1 433', 'Solicitador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (36426137, 'Laurentina', 'Gorjão', 'Madeira    Ribeira Brava    Serra de Água    1 317     2 470', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61421494, 'Antero', 'Gago', 'Coimbra    Arganil    Anceriz    188    423', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61787115, 'Aurï¿½lia', 'Villela', 'Açores    Horta    Horta (Conceição)    1 157     274', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (71129314, 'Josefa', 'Ruas', 'Santarem    Ferreira do Zêzere    Dornes    714    1 900', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61848975, 'Hamilton', 'Talhão', 'Braga    Terras de Bouro Monte    147    1 426', 'Engenheiro mecânico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29686122, 'Wilma', 'Barra', 'Bragança    Vimioso    Angueira    162    2 201', 'Comercial / vendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (36111724, 'David', 'Robalinho', 'Porto    Lousada    Lousada (Sta. Margarida)    405    189', 'Comercial / vendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42111214, 'Natï¿½rcia', 'Noguera', 'Viana do castelo    Viana do Castelo    Moreira de Geraz do Lima    628    403', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11114931, 'Fabï¿½ola', 'Freire', 'Braga    Guimarães    Conde    1 437     155', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25421114, 'Noï¿½mia', 'Blanco', 'Leiria    Peniche    Peniche (S. Pedro)    2 095     319', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21657123, 'Carlos', 'Melancia', 'Beja    Beja    Sta. Clara de Louredo    960    7 158', 'Fisioterapeuta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25143821, 'Efigï¿½nia', 'Pino', 'Braga    Vila Verde    Laje    2 244     487', 'Gestor de marketing');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12512223, 'Jorge', 'Paz', 'Madeira    Funchal    Imaculado Coração de Maria    6 951     135', 'Economista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (37241321, 'Hernï¿½ni', 'Valério', 'Madeira    Funchal    Funchal (Sé)    2 148     367', 'Comercial / vendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11321141, 'Honï¿½rio', 'Novais', 'Açores    Ponta Delgada    Ajuda da Bretanha    (*)     (*)', 'Educador social');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31121192, 'Evangelina', 'Vasconcelos', 'Aveiro    Águeda    Aguada de Cima    3 952     2 755', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (75482312, 'Carmelinda', 'Braga', 'Santarem    Abrantes    Concavada    734    1 989', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (96121573, 'Joï¿½o', 'Cabral', 'Viseu    Sátão    Avelal    560    681', 'Babysitter');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41768634, 'Priscilo', 'Seixas', 'Viseu    Viseu    Torredeita    1 451     1 572', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23311725, 'Rudolfo', 'Alves', 'Beja    Beja    Mombeja    445    5 554', 'Dentista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (58181342, 'Lilian', 'Morão', 'Setúbal    Alcochete    S. Francisco    1 128     421', 'Solicitador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21217212, 'Leï¿½nidas', 'Proença', 'Viseu    Armamar    Fontelo    816    768', 'Economista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31231244, 'Daniel', 'Abranches', 'Açores    Angra do Heroísmo    Feteira    1 044     308', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42711172, 'Erasmo', 'Sabrosa', 'Beja    Cuba    Vila Ruiva    625    2 020', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51122158, 'Maria', 'Clementino', 'Braga    Vila Nova de Famalicão    Vila Nova de Famalicão    8 098     232', 'Gestor de transportes');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41412634, 'Ermelinda', 'Chaves', 'Viseu    Penedono    Castainço    182    1 400', 'Eletricista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41195131, 'Rubina', 'Sampaio', 'Guarda    Guarda    Rochoso    343    1 942', 'Pedreiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31319494, 'Olï¿½vio', 'Dias', 'Castelo Branco    Belmonte    Colmeal da Torre    894    731', 'Técnico ambiental');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31112228, 'Silva', 'Martins', 'Aveiro    Estarreja    Veiros    2 618     1 121', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41113114, 'Vinicios', 'Remígio', 'Faro    S. Brás de Alportel    S. Brás de Alportel    10 032     15 005', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (95434116, 'Rafael', 'Pimenta', 'Viseu    Cinfães    Moimenta    468    639', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (91145156, 'Caetano', 'Grande', 'Beja    Moura    Safara    1 167     5 762', 'Músico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11588365, 'Alba', 'Lameira', 'Bragança    Mirandela    Vale de Telhas    364    1 335', 'Consultor financeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11131563, 'Judith', 'Fraga', 'Guarda    Guarda    Maçainhas de Baixo    1 146     1 316', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16625111, 'Adriano', 'Amorim', 'Braga    Celorico de Basto    Agilde    1 294     987', 'Médico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32613333, 'Dulce', 'Rebimbas', 'Viana do castelo    Ponte de Lima    Cepões    586    389', 'Cuidador de idosos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16513169, 'Katia', 'Pardo', 'Évora    Estremoz    S. Domingos de Ana Loura    436    1 633', 'Engenheiro agrónomo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21844922, 'Olï¿½via', 'Alvarenga', 'Viseu    Mangualde    Freixiosa    280    716', 'Segurança privado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (95211621, 'Jï¿½lio', 'Fagundes', 'Coimbra    Arganil    Barril de Alva    386    331', 'Comercial / vendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (84423711, 'Mï¿½rcia', 'Mendoza', 'Braga    Braga    Braga (S. Vicente)    12 162     142', 'Freelancer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42942731, 'Alfredo', 'Nazário', 'Porto    Vila do Conde    Touguinhó    1 458     476', 'Canalizador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25261438, 'Leï¿½ncio', 'Rodrigues', 'Viana do castelo    Viana do Castelo    Vilar de Murteda    247    516', 'Juiz');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (94931225, 'Celso', 'Durão', 'Aveiro    Águeda    Belazaima do Chão    588    2 009', 'Cabeleireiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43332654, 'Belmiro', 'Aleixo', 'Viseu    Tabuaço    Sta. Leocádia    134    299', 'Polícia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11312116, 'Delfina', 'Taveiros', 'Lisboa    Sintra    Cacém    (*)     (*)', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34258541, 'Amaro', 'Ferraz', 'Évora    Mora    Pavia    1 166     18 528', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11164131, 'Idalï¿½cio', 'Monte', 'Porto    Paredes    Recarei    4 686     1 663', 'Engenheiro informático');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61114261, 'Alberta', 'Marroquim', 'Vila Real    Montalegre    Tourém    185    1 661', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29363181, 'Camilo', 'Menezes', 'Setúbal    Grândola    Carvalhal    1 600     5 600', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (28911812, 'Telma', 'Figueiroa', 'Vila Real    Alijó    Pinhão    829    300', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34627213, 'Nï¿½lia', 'Passarinho', 'Santarem    Abrantes    Abrantes (S. Vicente)    10 698     3 864', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61324312, 'Yasmin', 'Girão', 'Vila Real    Murça    Palheiros    432    2 685', 'Agricultor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (83315554, 'Quixote', 'Lemos', 'Porto    Vila do Conde    Fajozes    1 467     713', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13215821, 'Benito', 'Inácio', 'Porto    Paços de Ferreira    Sanfins de Ferreira    3 005     653', 'Técnico de manutenção');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (27221131, 'Gilberto', 'Villena', 'Braga    Terras de Bouro Vilar    200    466', 'Farmacêutico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13931131, 'Tï¿½nia', 'Resende', 'Aveiro    Sta. Maria da Feira    S. João de Ver    8 816     1 631', 'Farmacêutico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18126319, 'Horï¿½cio', 'Macedo', 'Braga    Barcelos    Fragoso    2 285     1 394', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (27232571, 'Teï¿½filo', 'Meirelles', 'Viseu    Castro Daire    Picão    267    674', 'Médico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (74451949, 'Laï¿½s', 'Ribeiro', 'Aveiro    Arouca    Rossas    1 693     1 623', 'Jornalista');
